Event, ele_E, ele_Px, ele_Py, ele_Pz,  pos_E, pos_Px, pos_Py, pos_Pz
299, 53539.5, -50870.6, -8523.29, -14353.3, 58292.2, 30040.1, 8400.26, -49244.4
300, 106510, 25733.6, 18381.9, -101707, 159182, -35566, -45066.8, -148468
301, 45520.1, 15792.1, -30388.7, 29987, 142803, 10895.9, 34592.3, 138121
302, 68040.6, 20572.4, 60813.7, -22538.7, 182300, 78908.3, 140004, 86055.4
303, 296562, -30211.7, -43549.9, 291787, 165052, 2112.01, 39561.9, 160226
304, 127399, -53011.6, 34593.5, -110560, 91583.6, 16347.1, -24653.4, -86674.9
305, 84985, 13322.9, -26146.7, 79757.7, 31300.9, -22753.6, 15595.6, -14791.8
306, 164535, 23240.1, 34907.5, 159101, 42608.5, -16655.8, -24725.3, 30442.2
307, 57683.2, -36660.1, -37044.5, 24720.4, 36054.2, 16766.2, 24803, -20090.1
308, 39291.6, -32459.6, -21358, -5834.41, 73204.3, 44410.4, 17933.9, -55362.1
309, 110620, 38810.2, -14784.5, 102528, 206898, -41794.7, 11802.1, 202288
310, 93176.9, -15470, -48526.6, 78024.2, 31039.3, -7587.9, 30060.7, 1487.44
311, 74405.4, -37165.8, -4508.55, 64300.4, 47850.5, 41309.5, 23843.7, -3829.95
312, 46006.9, 11828.4, 38894.6, -21539.3, 66568, -18107.2, -40374.4, -49732.7
313, 59854.8, 8862.5, 37831.9, 45528, 101145, 2682.41, -51178.3, 87200.6
314, 183172, -124438, -70962.8, -114155, 169036, 99023.1, 52417.1, -126570
315, 75567.3, 35232.8, -26885.7, 61206.4, 174575, -49038.1, -30469, 164752
316, 121550, -37771.3, 21092.1, 113591, 224565, 45373.2, -9698.85, 219719
317, 75479.8, 64504.1, -9246.41, 38091.1, 36537.7, -29343.3, 11989.6, 18172.1
318, 49113.7, -26360.6, -40408.2, 9189.75, 50140.6, 28294.6, 41376.8, 1205.21
319, 41899, -5676.1, 33748.8, -24172.8, 263772, 45735, 19843.4, -259018
320, 62464.8, 59001.8, -18027.5, 9780.16, 62653.9, -19306.7, 28149.5, 52539.2
321, 259939, -60623.4, -14930.3, 252329, 141598, 25521.7, 20470.8, 137766
322, 58151.4, -13581.9, -50590.7, -25252.7, 51463.7, 8178.25, 43371.1, 26468.3
323, 58914.7, -27680.1, -48578.2, -18571.9, 56375, 18497.7, 29680, -44216.2
324, 44660.7, -40385.2, -17136, 8364.63, 43802.9, 43186.3, 7199.13, 1345.09
325, 63085.1, 27384.5, -30697, -47827.9, 69042.7, -31066.4, 31315.2, -53114.3
326, 31116.3, 31042.1, -361.531, 2117.04, 60279.9, -55472.1, -5873.84, 22847.5
327, 47835.5, 22556, -26412.2, 32891.6, 55484.6, -53712.4, 13036.9, 4853.51
328, 79431, -64833.4, 45365.3, -6921.76, 27998.9, 6892.47, -27077.5, -1801.83
329, 38165.4, 37785.6, -5366.98, -191.792, 59288.3, -49882.2, -6539.89, -31370.3
330, 41186.1, -39461, -11784.1, 513.365, 47349.7, 43958.4, 13196.2, 11641.1
331, 51458.4, 37364.5, -19191.6, -29724.4, 67232.2, 9143.98, 63650.4, -19626
332, 33585.4, 17734.5, -28438.3, 2175.84, 82857.6, -10109.7, 38877, -72468.9
333, 40505.6, 26466.3, 9157.08, -29264.1, 169979, -56541.3, -36811.4, -156016
334, 81792, 27150.4, 47049, -61148.9, 54474.9, -12276.5, -33427, -41224.2
335, 112859, -6940.35, -35778.7, 106812, 50989.7, 4927.49, 38868.2, 32633.3
336, 67308.7, -30858.1, 31304.2, -50973.5, 107345, 29887, -27772.1, -99289.8
337, 35958.7, 28317.8, 20582, 8216.25, 87565.3, -32390.7, -28372.6, 76246.5
338, 46363.1, 12745.7, -30358.1, 32641.5, 43106.9, -14490.6, 36014.5, -18739.8
339, 35871.3, -32756.1, -14130, -3758.54, 70627, 23513.4, 61701, -25065.7
340, 52084.2, -8431.35, -43591.8, 27229.2, 51385.8, 6719.09, 43956.8, 25751.8
341, 42881.9, -19655, -28867.1, 24884.3, 187059, 25728.5, 30401.1, 182770
342, 35011.5, -3386.97, 31353.2, -15208.8, 90863.5, -11759.6, -65869, -61474.9
343, 227219, 16702.4, 37058.4, 223554, 165040, -19258.2, -41664.4, 158529
344, 96015.3, 38440.2, -3776.39, -87903.5, 190390, -43152.5, 7137.14, -185297
345, 36975.5, -29931.4, 21512.5, 2917.34, 77015.3, 33627.7, -20168.6, -66285.4
346, 303668, 58405.1, 24453.7, 296993, 63389.2, -35053.4, 17662.5, 49774.3
347, 47079, 42916.1, -18848.9, 4400.06, 55588.4, -28926.8, 12539.1, 45783
348, 36355.5, 3837.41, 36149.3, -472.562, 124748, -25208.4, 8391.03, -121886
349, 59449.7, 4243.3, 54994.3, -22178.7, 46431.3, 14868.6, -33586.9, -28402.6
350, 52259.4, -23165.5, 34589.6, 31590.7, 113580, -46006.7, -61672.4, 83547.9
351, 50973.3, 46520.4, 20817.4, -871.742, 42667.9, -32369.2, -21474.4, 17653.4
352, 46005.4, 45809, -1062.18, -4110.73, 47677.1, -46671.7, -657.135, 9717.28
353, 69311.1, 33651, 12726.4, 59242.5, 202988, -46817.2, -10363.9, 197243
354, 84971.2, 23464.6, 39158.6, -71666.7, 78569.5, 15274.6, -44406.9, -62991.1
355, 44365, -35766.2, -12382.2, -23145.6, 42681.8, 33746.8, 13274.3, 22509.7
356, 137798, 29677.5, -29988.8, -131180, 45302.3, -31391.4, 17587.6, -27523.7
357, 69449.7, 54611.4, -12760.5, 40963.7, 59812.6, -59514, 4607.51, -3794.89
358, 104463, 72319.7, 22502.3, -71945.1, 56430.4, -22900.3, 28205.7, -43178.7
359, 48573.9, -26625.5, -6165.48, 40155.9, 35027.8, 25327.5, 6176.55, -23394.6
360, 59279.7, -12540.4, 46721.6, -34262.5, 32984.8, 7464.19, -24506.2, 20778.1
361, 73479.5, -43246.7, -8223.57, -58833.1, 61621.2, 43408.3, 1788.06, -43700.1
362, 47563.3, -27348.7, 32802.2, -20936.3, 47766.4, 18836.8, -31888.8, -30164.8
363, 57810.2, -26283.9, 50791.7, -8448.41, 43900.3, 25599.4, -25986.4, -24425.7
364, 58579.9, 24174.2, -37706.8, 37754.6, 70078.1, -24506.1, 24811.3, 60784.7
365, 67731.5, 43429.6, -12975.9, -50329.4, 51617, -36552.1, 16382.2, -32555.9
366, 66583.6, -46043.7, 21144.3, -43200.4, 52304.1, 35683.5, -22397.6, -30996
367, 82872.8, 11126.2, 61486.5, 54438.2, 57408, 54479.1, -14350.1, 11035.3
368, 82220.2, 13752.9, -62629.1, -51464.7, 28168.1, -12318.7, 23557.9, 9312.2
369, 141022, -67881.1, -22716.8, -121504, 155583, -416.925, 35020.1, -151590
370, 56687.6, -3675.47, 41110.1, -38857.8, 49023, -39267.6, -28990.2, -4569.21
371, 246728, 11542.5, -46017.3, 242124, 123762, -56.0404, 37528.9, 117935
372, 60448.1, -45810.1, 33326.2, -21089.5, 38150.6, 11745.5, -35039.7, 9472.84
373, 57989, 27366.2, -26443.2, 43755.8, 60931.1, -29503.6, 33904.4, 41141.6
374, 31559.3, 23200.4, 21312.1, -1877.88, 65599.1, -35378, -48775.8, -25933.8
375, 66582.7, -51162.9, 3647.21, 42453.6, 33139.9, 32426, -4703.3, 4968.18
376, 53686.3, 3644.7, 38369.2, 37373.1, 35949.8, -2537.63, -35816.2, 1775.41
377, 153882, 36222.6, -29275.5, -146665, 45759, -22254.5, 26655.6, -29801
378, 35182.1, 34434.7, -2341.11, -6822.6, 105044, -52112.4, 8273.8, 90830.4
379, 149537, 22432.9, -36358.8, 143304, 81234.9, -19021.4, 36353, 70112.5
380, 45344.2, -24220.5, -15824, 34915.1, 66607, 49453.6, 28223.4, 34558.4
381, 39464.2, 6653.04, 34963.9, -17049.5, 56519.9, 2629.61, -36911.6, 42721.4
382, 65900.4, -13069.4, -60266.1, 23238.8, 34776.2, 11463.2, 32828, -549.94
383, 70372.3, -20915.1, 34224.4, -57823.2, 33491.2, 5794.31, -32944.9, 1648.56
384, 51539.8, 21521.4, 17443.4, -43461.5, 36150.1, -31163.4, -16381.4, 8205.31
385, 102479, -18896.3, -22993.2, -98062, 27202.8, 12969.7, 23882.3, 1189.32
386, 114755, 38522.6, -13871.6, 107202, 44541.1, -33867.1, 20762, 20146.1
387, 78080, -36155.1, -30528.1, -62107.4, 73888.6, 43333.8, 13691.9, -58260.1
388, 45109.5, -14237.3, 42744.4, 2255.21, 66505.2, 16412.5, -22154.2, 60520.7
389, 48066.9, -16824.8, 43021.4, -13285.6, 55098.2, 23168.3, -33893.2, -36746.3
390, 59109, 40997.8, 20025.4, -37577, 68271.9, -40450.6, -24723, -49128.1
391, 85162.2, -52881.9, 17617.3, 64387.4, 39960.3, 30250.9, -21405.8, 14950.1
392, 38910, -38328.6, 2656.99, 6151.9, 46962, 44684.3, -5301.84, -13440
393, 49805.6, 6418.65, 45451.3, -19328.3, 43268, -16429.5, -39422.2, -6933.89
394, 110571, 25208.4, 18573.8, -106045, 37980.3, -33841, 7722.55, -15415.8
395, 80660.3, 76013.7, -18458.2, 19679.6, 32034.2, -25220, 9535.19, 17298
396, 31463.8, 21251.3, -18546, -13942.7, 183849, -26703.5, 24562.1, -180233
397, 74858.6, -35419.4, 9191.87, 65305.3, 46885.1, 41681.5, -13004.7, 17080.7
398, 86697.8, -15892.5, 22019.7, -82335.1, 30025.4, 18899.5, -22914.7, 4387.01
399, 57119.8, 10029.3, -46028.9, -32302.1, 189361, -32554.5, -15130.9, -185927
400, 44219.5, -26784, -35013.4, 3470.9, 51603.1, 22354.2, 30477.7, -35132.3
401, 58599.7, 22310.4, -38825.1, -37799.2, 61820.2, -22811.3, 38968.7, -42223.6
402, 53550.3, 32933.2, 37490.8, 19429, 87417.1, -5379.23, -32352.5, 81031.7
403, 48966.1, 39185.1, -22065.3, 19373.5, 52412.3, -41804.6, 16395.7, 27029.7
404, 95040.8, -30346, -2445.63, -90032.8, 252718, 59454.1, 21118, -244715
405, 63025.1, 45422.4, -11259.4, 42216, 41512.8, -27229.9, 31294.1, 1590
406, 71456.4, -3434.17, -34140.2, 62679.1, 34498.8, 14383.5, 28246.7, -13616.4
407, 68476.9, 30088.9, -29840, 53789.6, 94482.4, -35221.5, 28270.3, 82989
408, 41656.1, -31881.5, 25703.2, 7625.14, 43598.9, 24795.1, -35839.2, 1272.23
409, 31008.3, 29339.4, 8935.79, -4567.78, 58813.1, -4358.45, -36452.3, 45947.9
410, 145639, 23356.6, -39502.5, 138220, 100986, 21655.1, 48404.8, 85943.5
411, 48334.4, -28303.7, 39172.1, 812.452, 44086.3, 36279.9, -21762.7, 12400.2
412, 39234.3, 30047.1, -17758.1, -17920.8, 54557, -39956.8, -3025.9, 37023.8
413, 56955.7, 1648.05, -46257, -33189.1, 49876, -16368.9, 46853.4, 4942.15
414, 71450.2, -2224.97, 44623.1, -55758.1, 65892.4, 4117.12, -44630.7, -48300.6
415, 63857.3, 14613.5, -40895.2, -46816.4, 73029.3, -11129.2, 43428.7, -57648.7
416, 70899.1, 39265.3, 28397.6, -51754.1, 61593.4, 1217.64, -52837.8, -31629.7
417, 32631.9, -4569.87, -30827.2, 9676.66, 72326.8, -31061.5, 32508.8, -56652.7
418, 163450, 23302.7, -44089.2, 155657, 55001.5, -27623.4, 22057.1, 42137.8
419, 43561.5, 16238.6, -21722, -34089, 49902.9, -10436.3, 25487, 41614.9
420, 188087, -104569, -128417, -89169.6, 47580.8, 37142.6, -24328.9, -17101.6
421, 172696, 11607.5, 39190.5, -167790, 52708.8, -11969.6, -35245.7, -37318.7
422, 132135, -24173.5, -27001.3, -127068, 29213.6, 16207.1, 24047.8, -3531.07
423, 109050, 8668.07, -70311.9, 82903.1, 58364.5, 4443.35, 32013.7, 48598.3
424, 103180, -53481.8, 32250, 82132.6, 89091.7, 23393.3, -22851.2, 82872.8
425, 84698.5, 15957.4, -41352.6, 72174.5, 69684.8, -16309.7, 40320, 54445
426, 96841.9, -41178.7, 26059.2, 83687.5, 49838.4, 42161.9, 13113.1, 23114.8
427, 89185.6, -34210.6, 46432.7, -68027.3, 61046, 33025.9, -44223.8, -26080
428, 42979.1, 26113.1, 33543.4, 6336.36, 57465.9, -5540.9, -45580, -34555.7
429, 170093, 23021.7, -24636.8, -166717, 53045.9, -21845.5, 31338.9, -36803.8
430, 54351, 10293.9, 32372.9, -42427.2, 75497.2, -19841, -56754.3, -45663.1
431, 50972.9, -13755.4, -24882.1, -42307.3, 34641.4, 11355.8, 22857.4, 23422.4
432, 61947.1, -59219.8, -12225.3, -13453.7, 99698.9, -19271.2, -96315.5, 17082.6
433, 160584, 38779.8, 16032.8, -155004, 48221, -32822.5, -11623.4, -33359.3
434, 58265.5, 1937.4, -39979.3, 42341.2, 78443.4, -15216.8, 49379.5, 59021.1
435, 81614, 11611.1, 39690.2, -70361.4, 43990.1, -12871, -37086.9, -19850.2
436, 56066, 2104.95, 55561.2, 7205.65, 33640.2, -2133.66, -33471.1, 2606.25
437, 58883.1, 39027.6, 2506.99, 44020.3, 36119.3, -34437.8, -1237.8, -10821.6
438, 50450.4, -11681.8, -49052.4, -1623.43, 55084, -15355.6, 36389.8, -38395.7
439, 72783.9, -2872.52, -43388.9, -58366.5, 51326.5, -911.926, 45106.6, -24473.8
440, 91300.1, -33221.8, 13593.3, 83947.9, 32479.6, 32052.7, -5246.14, -160.838
441, 49553.6, 30453.1, -6405.39, 38563.5, 171704, -53722.8, -13040.4, 162561
442, 46251.7, 22698.2, -24684.9, 31853.9, 184560, -24422.8, 22104.7, 181596
443, 78792.1, 55729.1, 27729.6, 48306.6, 40042.6, -30423, -11991.3, 23109.7
444, 44023.9, -37471.2, -18454.1, 13909, 53001.5, 41659.6, 29530, 14199.4
445, 56817.7, -18628, -33348.9, 42060.7, 105502, 12512.2, 50061.9, 92021.7
446, 47124.9, -2369.91, 27111.8, -38472, 85451.5, 40649.6, -66883.7, -34295
447, 124116, 48249.8, 45873.2, 104749, 36502.4, 26886.3, -24651.1, -1370.8
448, 70441.4, 1819.52, -37164.1, -59812.3, 32335.6, -11567.4, 27523.4, 12419.6
449, 106015, -21679.5, -30609, 99158.2, 129318, 22238.1, 42828.8, 119976
450, 58920.4, 35064.9, 9960.03, 46291, 52668, -42668.2, -18774.8, 24512.1
451, 182709, -29964, -48053.8, 173711, 35483.2, 348.729, 28902.5, 20581.1
452, 38888.8, -15121.7, 24489.8, 26152, 84718.3, -10734.4, -75329.4, 37248.4
453, 51526.5, -43949.4, 17740.4, 20216.4, 65552.4, 49113, -30417, 30981.2
454, 154969, 20185.7, 41450.6, -147952, 73666.6, -19549.4, -32659.5, -63070.9
455, 63520.5, -32400.9, -54526.3, 3452.36, 41088.3, 24557.1, 14684, -29488.6
456, 155061, -11607, -40285.3, -149286, 253059, 4024.88, 47571.2, -248515
457, 33130.3, -30500.8, 6647.06, -11096.6, 124256, 22179.2, -30581.3, -118374
458, 136656, -25470, 20106.4, 132748, 35089.5, 27563.2, -18834.2, 10808.2
459, 49754.6, -18781.1, 46048.4, -1526.86, 43770.2, 25346.7, -31994.7, 15802.3
460, 74948.4, -54473.3, 21571.7, -46739.5, 90458.5, 30999.5, 8940.61, -84509.4
461, 47136.3, -42941.4, -15218.7, 12093.7, 51515.1, 42868.1, 16116.9, 23587.7
462, 70340.2, -522.339, -59987.7, 36728, 177296, -35698.4, -23501.5, 172067
463, 207080, 21644.2, 43988.9, -201193, 180764, -52278.1, -21486.7, -171700
464, 39459.5, 32395.1, 7640.25, 21195.3, 130125, -49191.7, -17792.9, 119147
465, 47881.8, -44954.2, 5045.1, 15694.9, 80255.3, 35600.1, 20102.4, 69061.1
466, 74907.2, -46547.2, -45591.5, 36957.6, 46425.7, 20743.2, 17823.8, 37515.1
467, 27475.3, 17575.4, 19928.4, -6989.96, 110142, 4114.97, -39247.1, 102830
468, 73986.1, -25636.9, 31349.8, 61918.3, 79476.7, 29458.4, -34313.4, 65355.5
469, 58137.6, -41439.8, 33955.3, 22577.7, 42222.3, 17179.4, -36509.2, 12436.7
470, 88734.5, 9135.42, 32766.7, -81955.4, 62824.1, -46022.3, -31146.1, -29304.2
471, 157928, 36752.3, 26886.7, -151220, 74970.5, -39475.9, -10689.3, -62832.9
472, 80556, 21743.9, 44882.6, -63261.6, 113688, -18551.1, -36132, -106186
473, 193111, 24244.1, 61198.6, -181546, 90305, -28417.4, -17793, -83850.2
474, 38561.2, 20650.3, -26639.7, 18731.3, 138004, -10401, 37516.9, 132398
475, 167571, -17076.6, -44332.5, -160695, 258852, 430.119, 44884.1, -254931
476, 61077.7, 39387, -45427.1, -10748.2, 42174.6, -37960.1, 18173.1, -2731.66
477, 32436.4, 30730.7, 8392.21, -6108.57, 69339, -51782.6, -14087.5, 43909
478, 41352.3, 39853.3, -10781.1, 2343.99, 84199.3, -27662.2, -13705.6, 78335.7
479, 335962, -39850.9, 60407.9, 328075, 128015, 19151.8, -17370.8, 125377
480, 81371.9, 10064.8, 46728.2, -65852.6, 64357.4, -8462.45, -42342.9, -47721.5
481, 227612, -38730.1, -6864.35, -224188, 42806.3, 29706.4, 4233.59, -30528.4
482, 53340.1, -43082.3, 25206.6, 18807.3, 48091.3, 31265.5, -26013.4, 25662.1
483, 79245.5, -50225.7, -21074.6, -57559.5, 29224.3, 21377.7, 19428.7, 4425.31
484, 89705.9, 3045.07, 30196.1, -84416, 32546.2, -17735.2, -19795.4, 18784.6
485, 52231.6, -20912.1, -36309.5, 31184, 77989.5, 29965, 34867.6, 62997.7
486, 63208.2, 9433.77, -44375.6, 44012.4, 57387.9, 7280.36, 47280.3, 31700.8
487, 49722.8, -35265.6, -26537.1, 22901.3, 47781.1, 37011.9, 28713.6, 9416.77
488, 181541, -31948.3, -43106.5, 173430, 242938, 58081.5, -73403.7, 224181
489, 51990.2, -35410.6, -3378.92, 37916.4, 41451.6, 39540.2, 4482.3, 11606.8
490, 68679.9, -45840.4, -50229.5, 9622.22, 29916.2, 6528.5, 27398.1, -10084.8
491, 134245, 29371.7, 14050.1, 130236, 36727.3, -29284.9, -16276.2, 15045.7
492, 87097.3, 27149, 33026.1, -75882.5, 68489.3, -43328.9, 50765, -15372.4
493, 33169.9, 29760.6, 14568.3, 1523.06, 101277, -31987.6, -17393.4, 94505.7
494, 65258.1, -36470.3, -26243.5, 47326.7, 37894.7, 27624.2, 24764.4, -7722.59
495, 83668.3, -25229, -13698.3, 78589.1, 32695.6, 31278.2, 7671.64, -5640.95
496, 196876, 41526.1, 22987.7, 191069, 82634.9, -36505.6, 19637.7, 71485.9
497, 143846, 26231.2, -6779.24, -141272, 38254.6, -28080.1, 19737.2, -16892.7
498, 83001.1, 14621.5, -20343.3, -79129.9, 34285.7, -8611.61, 32872.6, 4554.52
499, 36692.1, -36537.5, -2782.85, 1892.37, 52738.8, 42165.6, 224.421, -31676.4
500, 65125.5, -29797.6, -30739.6, -49076.6, 52355.6, 29971.5, 30268.3, -30440.8
501, 147287, -11171.1, -42455.8, -140592, 65960, 23362.8, 32426.8, -52472.8
502, 137466, -5832.04, -35421.2, -132696, 45745.6, 5550.14, 35112.2, -28792.2
503, 134576, -41837.4, 21180.5, 126141, 131867, 39523.2, -21589.6, 123938
504, 46102.9, -11869.6, -22341.5, -38541.5, 50647.3, 32497.3, -8925.06, 37807.7
505, 70482.9, 50000.3, -49165.6, -7109.84, 30863.4, -29277.3, 9724.51, -906.718
506, 182326, 4400.85, -50216.8, -175219, 152282, 7691.06, 39970.5, -146741
507, 34541.7, -17305.7, -29335.7, 5749.65, 80993.4, 4945.55, 32100.1, 74196
508, 180310, -30951, 61949.8, 166481, 31413.4, -6264.89, -25230, 17635.2
509, 45898, -36276.2, -20161.2, 19600.9, 44859.1, 32485.8, 30537.5, -4947.11
510, 79334.7, 29650.5, -37767.4, 63154.3, 38795.4, -28296.1, 25324.5, 7942.46
511, 50890.6, -31258.1, 9381.97, -39048.2, 102493, -93268.5, -1045.37, 42482.4
512, 124111, 48527.1, 1457.42, -114222, 115736, -45877.8, 4714.25, -106150
513, 238969, 8721.24, -40158.3, -235409, 62586.3, -1057.67, 39881.8, -48222.1
514, 63974.8, 48178.4, 14002.1, 39693.4, 93676.9, -36200, -4856.49, 86263.1
515, 29736.1, -29207.3, 2578.46, 4952.1, 71223.3, 32155.1, -22632.8, -59384.9
516, 58639.2, 42561.7, 13402.5, -38045.2, 44201.7, -39152.6, -15853.3, -13020.7
517, 96179.1, -28948.7, 22849.6, -88827.3, 42544.7, 31731.6, -21263.4, -18735.7
518, 118103, 16111.9, 43809.7, -108487, 217569, -12831.5, -42383.2, -213014
519, 120698, 21749.7, 22615.1, 116549, 108689, -41993.6, -36640.8, 93312.4
520, 123293, 31963.7, 12027.5, 118468, 36443.3, -30396.9, -19570.4, 4597.98
521, 33257.1, 6214.28, 32410.3, 4122.08, 36448, -734.131, -28311.5, -22943
522, 30532, 12650.2, -21810.7, 17218.3, 67351.7, -11243.3, 33398.7, -57396.6
523, 129097, 14538.6, -40824.7, 121606, 85464.8, -13334.8, 42924.8, 72690.3
524, 142540, -20534.2, 31338.3, -137528, 359651, -23301.4, -58912.3, -354028
525, 166290, 38106.2, -54526.8, 152404, 50398.3, -19773.6, 18101.6, 42676.9
526, 84691.4, -16112.7, -49100.6, 67098, 44044.7, -1119.88, 37323.6, 23358.7
527, 63045.9, 48029.8, -6792.24, -40271.5, 30648.9, -28334.4, -998.914, 11641.2
528, 52048, -42908.3, -22225.3, -19336.7, 39736, 27723.4, 17943.3, 22099.7
529, 177118, -35960.1, -12159, 173002, 48237.9, 33120.5, 12863.9, 32625.8
530, 84107.5, -1002.23, 31380.7, 78027.7, 39517.4, 21830.6, -32783.3, -3210.11
531, 39332.8, -3552.85, -38781.3, -5518.94, 56487.2, -7179.65, 36094.7, 42853.7
532, 56551.2, 15323.3, 39690.6, 37254.3, 43603.2, -26890.3, -32796.6, 10126
533, 29068.1, -16066.7, -22769.6, -8268.14, 149238, 32330.7, 22168.8, -143997
534, 49362, -1023.71, -43454.5, -23393.6, 54587.7, 1818.16, 44753.1, -31203.6
535, 49645.5, 16370, -23184, 40733.3, 47102.2, -21596.4, 38021.4, -17509.7
536, 75433.4, 26134.4, 13854.8, -69391.9, 32654.2, -20347, -18660.8, 17437.6
537, 83739.4, 42444.8, 9570.13, -71548.2, 125662, -35975.8, -35778.5, -114963
538, 34611.8, -28257.9, -2751.36, -19796.4, 57631.6, 29906.4, -1892.02, 49228.4
539, 46581.7, -17566.4, 30288.4, 30722.8, 99663.7, 20870.2, -51282.1, 82869.9
540, 40225.9, 10473.4, -23102.1, 31220.6, 54573.1, -20720.8, 24285.9, -44261.4
541, 36144.5, -17325, -29509.8, 11638.1, 76237.8, 30353.4, 45943.8, 52726.1
542, 67781.9, -18484.7, -37285, 53502.6, 149376, 9686.41, 28412.5, 146329
543, 39886.3, 11349.9, 37623.4, -6824.52, 66166.9, -7655.99, -31394.8, 57739.2
544, 142321, -85233.9, -49333, 102746, 172900, 41113.7, 35627.4, 164118
545, 136930, 32296.7, 27929.6, -130103, 257893, -35676.4, -24012.6, -254283
546, 95907.8, -48837.7, -27594.8, -77792.7, 103665, 38369, -16735.4, -94837.5
547, 38400.4, -21430.5, 16080.1, -27509.2, 215557, 55800.2, -31096.4, -205875
548, 233388, 9342.55, -55293.9, 226550, 35901.9, -5356.81, 25957.9, 24216.5
549, 277418, -17558.1, 138385, 239796, 78079.6, -40666.8, -10208.8, 65866.6
550, 64153.4, -38113.8, -25740.3, -44726.3, 83071.4, 35389.4, 31963.6, -68020.4
551, 48229.5, -25379.3, 36639.9, 18425.3, 83926.8, -3739.96, -30848.3, 77962.2
552, 89583.3, -48089.7, -6344.5, 75314.6, 58920, 28825.1, 35478.7, 37174.4
553, 57292.8, -56454.5, 9058.78, 3644.98, 51336.6, 18721.7, -37973.3, 29034
554, 33896.5, 30844, -11295.4, 8368.69, 81430.2, -31295.2, 10571.9, -74429.3
555, 132842, -35499.8, -34325.3, 123323, 107911, 30081.7, 23540.5, 100925
556, 191271, -24009.3, -29101, -187514, 57586.7, 23595.4, 29537.8, -43439.6
557, 222048, -38082.4, 16295.8, 218150, 111953, 41930.7, -12454.8, 103054
558, 40521, -30764.8, -14688.6, 21902.5, 51829.4, 34997.5, 38022.1, -3972.49
559, 166760, 69143.1, 58213.2, -140140, 203534, -19167.1, 97361.4, -177706
560, 91175.1, -31434.2, 39369.1, -75992.5, 58517.8, 23908.6, -32405.2, -42457.2
561, 116432, 31080.3, -60507.6, -94494.9, 41594.9, -33169.5, 6437.56, -24258.6
562, 50151.7, -6851.37, 49678, -589.258, 65788, -39438, -30988.8, -42572.3
563, 58239.3, -11088.8, -35487.1, 44827.7, 171941, 29625.7, 28029.8, 167034
564, 92393.9, 68248.6, 35255.3, -51340.3, 34838.3, -30232.7, -14079.7, -10072.5
565, 46757.4, -20059, 42163.3, 2479.56, 50127.7, 30426, -32139.6, 23539.2
566, 41644.3, -35023, -3675.11, 22229.1, 53764.5, 35294, -11992, -38744.7
567, 74742.4, -37482, -21071.8, -61135.1, 42691.7, 35725.6, 18931.1, -13706.7
568, 188945, -39602.4, 4917.08, -184683, 109026, 40242.5, -10174.8, -100815
569, 106905, 1555.57, -38068.7, -99884.6, 46200.1, 3014.72, 39886.5, -23117.6
570, 143092, 28516.5, 25253.3, -137929, 69748, -28421.2, -27015.8, -57681.6
571, 54799.7, 53681.7, -5482.07, -9551.43, 46510.6, -32978.7, -23784.7, -22581.7
572, 66100.8, -21441.2, -26714.9, 56532.3, 162238, 22004.4, 34051.2, 157091
573, 58253.6, 26506.6, -31651.6, 41098.2, 59375.5, -24740.7, 30984.9, 44196
574, 45934.5, -12419.4, -34671.1, -27452.7, 96591.8, -2421.34, 51139.1, -81907.9
575, 56146.9, 14733.9, -31787.9, 43873.8, 224334, -14312.8, 35241.4, 221085
576, 83623.7, -10393.2, -66787.8, -49237.2, 26163.2, -7215.64, 24021.1, 7445.45
577, 45737.3, -35466.3, 18444.8, -22222.5, 105377, 36454.1, -18883.6, -97051.1
578, 28741.1, -28270.3, 2544.79, -4512.65, 92689.9, 59119.8, -15273.5, -69735.2
579, 199682, 54856.7, -7547.3, -191850, 184739, -32705.4, 13954.8, -181285
580, 238479, 34696.5, -19972.2, 235095, 203070, -41217.2, 19897.1, 197845
581, 155362, 18605.6, -27285.7, 151811, 45329.8, -17991.8, 31094.6, 27644.5
582, 36663.9, 34216.1, -4955.72, 12204.2, 64844.2, -35852.8, 8738.14, -53319.7
583, 44663.7, 31769.7, -9308.3, 29981.5, 141494, -46698.6, -6576.26, 133403
584, 37678.5, -6131.61, -36906.1, -4473.43, 59018.8, 1529.4, 41157.8, 42271.9
585, 35677.5, -11332, 27709.9, 19406.9, 58438.3, 17745, -34800.7, -43463.4
586, 76180.6, -6102.01, -44351.4, 61637.7, 31649.2, 7175.49, 30691.2, -2869.96
